	offset_z	hours	group	Sample_Number_Label	cyd1_mean_intensity	perc_intensity_change
4799	60	10.0	KO	15_3	2149.76591021	-20.0021814834134
4800	61	10.166666666666666	KO	15_3	2110.29101655	-21.471134621043973
4801	62	10.333333333333334	KO	15_3	2115.9380109000003	-21.260996751134513
4802	63	10.5	KO	15_3	2073.35731899	-22.845523907114096
4803	64	10.666666666666666	KO	15_3	2116.49044278	-21.2404394685629
4804	65	10.833333333333334	KO	15_3	2137.09667897	-20.47363321528275
4805	66	11.0	KO	15_3	2172.9214454	-19.14050985070848
4806	67	11.166666666666666	KO	15_3	2136.67958529	-20.489154246832552
4807	68	11.333333333333334	KO	15_3	2140.50024038	-20.346978733185843
4808	69	11.5	KO	15_3	2117.16280753	-21.215419203336825
4809	70	11.666666666666666	KO	15_3	2094.04782821	-22.07558165724577
4810	71	11.833333333333334	KO	15_3	2063.25	-23.221640891019693
4811	72	12.0	KO	15_3	2070.33611794	-22.95794986575087
4892	-5	-0.8333333333333334	KO	15_4	2340.38584873	-9.08392949104272
4893	-4	-0.6666666666666666	KO	15_4	2437.51635846	-5.310737871389234
4894	-3	-0.5	KO	15_4	2478.70495673	-3.7107002081498632
4895	-2	-0.3333333333333333	KO	15_4	2555.59247967	-0.723880124331045
4896	-1	-0.16666666666666666	KO	15_4	2600.70182292	1.0284652138341164
4897	0	0.0	KO	15_4	2574.2267958	0.0
4898	1	0.16666666666666666	KO	15_4	2561.86879029	-0.48006669537287516
4899	2	0.3333333333333333	KO	15_4	2575.5008996	0.049494621145219006
4900	3	0.5	KO	15_4	2580.37185025	0.23871457091604645
4901	4	0.6666666666666666	KO	15_4	2615.7571588000005	1.6133140664901588
4902	5	0.8333333333333334	KO	15_4	2621.06757282	1.8196056810698698
4903	6	1.0	KO	15_4	2665.40545326	3.541982299646747
4904	7	1.1666666666666667	KO	15_4	2686.07563636	4.344948966520257
4905	8	1.3333333333333333	KO	15_4	2665.30618182	3.5381259401308753
4906	9	1.5	KO	15_4	2579.73963636	0.21415520066042265
4907	10	1.6666666666666667	KO	15_4	2750.51156995	6.848066939463872
4908	11	1.8333333333333333	KO	15_4	2731.34920095	6.1036737480300545
4909	12	2.0	KO	15_4	2756.33253995	7.074191926178214
4910	13	2.1666666666666665	KO	15_4	2791.98214286	8.4590583632833
4911	14	2.3333333333333335	KO	15_4	2856.19833815	10.953640246852087
4912	15	2.5	KO	15_4	2810.39659958	9.174397693525854
4913	16	2.6666666666666665	KO	15_4	2832.24167525	10.023004960983462
4914	17	2.8333333333333335	KO	15_4	2763.98613404	7.371508157307775
4915	18	3.0	KO	15_4	2766.06537692	7.452279707172474
4916	19	3.1666666666666665	KO	15_4	2738.96957539	6.399699508170266
4917	20	3.3333333333333335	KO	15_4	2717.34268126	5.559567855229449
4918	21	3.5	KO	15_4	2707.89356023	5.1925014784278005
4919	22	3.6666666666666665	KO	15_4	2730.71443021	6.079015052804144
4920	23	3.8333333333333335	KO	15_4	2704.12240185	5.04600473672064
4921	24	4.0	KO	15_4	2674.33244592	3.8887657561224893
4922	25	4.166666666666667	KO	15_4	2681.78369384	4.178221523273907
4923	26	4.333333333333333	KO	15_4	2667.28643048	3.6150518995386105
4924	27	4.5	KO	15_4	2656.4214309	3.19298343231082
4925	28	4.666666666666667	KO	15_4	2619.7543144	1.7685900354343551
4926	29	4.833333333333333	KO	15_4	2596.78325272	0.8762420217519988
4927	30	5.0	KO	15_4	2588.18670229	0.5422951277166511
4928	31	5.166666666666667	KO	15_4	2547.79860055	-1.02664595416065
4929	32	5.333333333333333	KO	15_4	2572.52493117	-0.0661116818757758
4930	33	5.5	KO	15_4	2542.85901739	-1.2185320446970085
4931	34	5.666666666666667	KO	15_4	2464.68943743	-4.2551557053448725
4932	35	5.833333333333333	KO	15_4	2518.93208977	-2.1480122155599024
4933	36	6.0	KO	15_4	2443.46589628	-5.079618459933066
4934	37	6.166666666666667	KO	15_4	2431.15849814	-5.557719230233493
4935	38	6.333333333333333	KO	15_4	2328.32559456	-9.552429554427851
4936	39	6.5	KO	15_4	2308.95504979	-10.304909670072831
4937	40	6.666666666666667	KO	15_4	2306.39798968	-10.404242802420448
4938	41	6.833333333333333	KO	15_4	2369.3741478	-7.957832166700657
4939	42	7.0	KO	15_4	2346.5678461999996	-8.843779808812469
4940	43	7.166666666666667	KO	15_4	2329.8	-9.4951538923764
4941	44	7.333333333333333	KO	15_4	2229.11671508	-13.406358805800137
4942	45	7.5	KO	15_4	2236.38638184	-13.123956852255844
4943	46	7.666666666666667	KO	15_4	2232.07572083	-13.29141144549654
4944	47	7.833333333333333	KO	15_4	2208.91130578	-14.191270583308105
4945	48	8.0	KO	15_4	2249.88644689	-12.59952500840952
4946	49	8.166666666666666	KO	15_4	2298.31198347	-10.718356781157398
4947	50	8.333333333333334	KO	15_4	2230.55201149	-13.350602397221778
4948	51	8.5	KO	15_4	2204.3784633	-14.367356174810592
4949	52	8.666666666666666	KO	15_4	2231.80489889	-13.301931961421632
4950	53	8.833333333333334	KO	15_4	2179.81741868	-15.321469645312593
4951	54	9.0	KO	15_4	2144.58600149	-16.690090982309098
4952	55	9.166666666666666	KO	15_4	2189.30836551	-14.952778477716762
4953	56	9.333333333333334	KO	15_4	2133.18668669	-17.132915787745766
4954	57	9.5	KO	15_4	2141.15891177	-16.82322182088134
4955	58	9.666666666666666	KO	15_4	2116.29758124	-17.78900038283877
4956	59	9.833333333333334	KO	15_4	2125.96055569	-17.413626524336255
4957	60	10.0	KO	15_4	2092.7498809	-18.703748857154224
4958	61	10.166666666666666	KO	15_4	2095.40652174	-18.600547350420847
4959	62	10.333333333333334	KO	15_4	2129.40369723	-17.279872126875333
4960	63	10.5	KO	15_4	2148.26264442	-16.547265846000254
4961	64	10.666666666666666	KO	15_4	2060.96735273	-19.93839252654088
4962	65	10.833333333333334	KO	15_4	2082.31157125	-19.109241864492613
4963	66	11.0	KO	15_4	2071.34969325	-19.535073730507083
4964	67	11.166666666666666	KO	15_4	2047.4100094	-20.465049437739218
4965	68	11.333333333333334	KO	15_4	2000.79636776	-22.27583167790752
4966	69	11.5	KO	15_4	1998.29654074	-22.372941498381717
4967	70	11.666666666666666	KO	15_4	1948.04096546	-24.325200536396345
4968	71	11.833333333333334	KO	15_4	1964.27388388	-23.69460658692441
4969	72	12.0	KO	15_4	1981.95489244	-23.00775923575677
5197	-5	-0.8333333333333334	KO	16_1	2848.0857347	-3.587925497528763
5198	-4	-0.6666666666666666	KO	16_1	2897.45088161	-1.9168394892230174
5199	-3	-0.5	KO	16_1	2896.93110898	-1.93443459070377
5200	-2	-0.3333333333333333	KO	16_1	2972.39941549	0.6202834436477825
5201	-1	-0.16666666666666666	KO	16_1	2923.50714805	-1.0347948686336272
5202	0	0.0	KO	16_1	2954.07577256	0.0
5203	1	0.16666666666666666	KO	16_1	2874.96311225	-2.678085005295621
5204	2	0.3333333333333333	KO	16_1	2868.82028986	-2.886028973661634
5205	3	0.5	KO	16_1	2935.08200072	-0.6429683360335793
5206	4	0.6666666666666666	KO	16_1	2909.33925026	-1.5143999593900572
5207	5	0.8333333333333334	KO	16_1	2908.84850936	-1.5310122922407643
5208	6	1.0	KO	16_1	2890.08111593	-2.166317371559575
5209	7	1.1666666666666667	KO	16_1	2909.97797563	-1.4927781250439986
5210	8	1.3333333333333333	KO	16_1	2848.72922587	-3.56614233353625
5211	9	1.5	KO	16_1	2837.04780404	-3.96157639580734
5212	10	1.6666666666666667	KO	16_1	2810.77966287	-4.850793301277442
5213	11	1.8333333333333333	KO	16_1	2779.94793497	-5.894494623579038
5214	12	2.0	KO	16_1	2812.94124156	-4.7776205441640744
5215	13	2.1666666666666665	KO	16_1	2851.70704352	-3.465338634536365
5216	14	2.3333333333333335	KO	16_1	2902.33124716	-1.751631623015484
5217	15	2.5	KO	16_1	2881.22479564	-2.4661174096041343
5218	16	2.6666666666666665	KO	16_1	2872.70452015	-2.754541815272526
5219	17	2.8333333333333335	KO	16_1	2872.19252206	-2.771873736638788
5220	18	3.0	KO	16_1	2875.80303206	-2.6496524302817375
5221	19	3.1666666666666665	KO	16_1	2808.21231352	-4.937702018171152
5222	20	3.3333333333333335	KO	16_1	2758.05134986	-6.6357276452027385
5223	21	3.5	KO	16_1	2739.77038088	-7.254566510129937
5224	22	3.6666666666666665	KO	16_1	2721.42376925	-7.875627479534283
5225	23	3.8333333333333335	KO	16_1	2706.48901465	-8.381191850588229
5226	24	4.0	KO	16_1	2732.98708959	-7.4841913340091795
5227	25	4.166666666666667	KO	16_1	2806.62233627	-4.991525189017657
5228	26	4.333333333333333	KO	16_1	2726.88336478	-7.690811789269548
5229	27	4.5	KO	16_1	2754.85036496	-6.7440858982216065
5230	28	4.666666666666667	KO	16_1	2736.70755654	-7.3582478160886495
5231	29	4.833333333333333	KO	16_1	2828.85913545	-4.2387753988276184
5232	30	5.0	KO	16_1	2820.51062356	-4.521385342944422
5233	31	5.166666666666667	KO	16_1	2833.90977698	-4.067803429289301
5234	32	5.333333333333333	KO	16_1	2805.34803922	-5.034662100461724
5235	33	5.5	KO	16_1	2881.07834218	-2.4710750840605704
5236	34	5.666666666666667	KO	16_1	2882.07248501	-2.437421823056424
5237	35	5.833333333333333	KO	16_1	2910.14946809	-1.4869728419976715
5238	36	6.0	KO	16_1	2901.50329509	-1.7796590716574925
5239	37	6.166666666666667	KO	16_1	2774.43989449	-6.080950249773989
5240	38	6.333333333333333	KO	16_1	2786.36226104	-5.677359838832432
5241	39	6.5	KO	16_1	2738.10080645	-7.311084167717073
5242	40	6.666666666666667	KO	16_1	2721.23096601	-7.882154165199934
5243	41	6.833333333333333	KO	16_1	2688.67956785	-8.984068965841326
5244	42	7.0	KO	16_1	2700.41853671	-8.586686848258502
5245	43	7.166666666666667	KO	16_1	2637.23460708	-10.725559866239513
5246	44	7.333333333333333	KO	16_1	2603.1796628	-11.878372011287768
5247	45	7.5	KO	16_1	2629.21289552	-10.99710711748176
5248	46	7.666666666666667	KO	16_1	2622.78956229	-11.21454680842217
5249	47	7.833333333333333	KO	16_1	2610.66705517	-11.624912284914156
5250	48	8.0	KO	16_1	2577.31663582	-12.75387517949483
5251	49	8.166666666666666	KO	16_1	2563.15486054	-13.233273013888486
5252	50	8.333333333333334	KO	16_1	2511.15576256	-14.993522309556944
5253	51	8.5	KO	16_1	2537.65444692	-14.096501163175304
5254	52	8.666666666666666	KO	16_1	2570.6961004	-12.977990467311662
5255	53	8.833333333333334	KO	16_1	2502.29148311	-15.2935917773864
5256	54	9.0	KO	16_1	2501.89164599	-15.30712687772858
5257	55	9.166666666666666	KO	16_1	2512.12740277	-14.96063079678582
5258	56	9.333333333333334	KO	16_1	2509.35559605	-15.054460709537118
5259	57	9.5	KO	16_1	2434.64633889	-17.583483758098147
5260	58	9.666666666666666	KO	16_1	2374.97964245	-19.603293032939227
5261	59	9.833333333333334	KO	16_1	2409.58148564	-18.431967520187932
5262	60	10.0	KO	16_1	2381.63459824	-19.378012562755735
5263	61	10.166666666666666	KO	16_1	2371.20844301	-19.7309539235308
5264	62	10.333333333333334	KO	16_1	2340.95956981	-20.754924719438524
5265	63	10.5	KO	16_1	2345.28004281	-20.608670075595867
5266	64	10.666666666666666	KO	16_1	2337.29293026	-20.879046097233196
5267	65	10.833333333333334	KO	16_1	2338.82338717	-20.827237781271364
5268	66	11.0	KO	16_1	2238.78716876	-24.21361735011054
5269	67	11.166666666666666	KO	16_1	2261.2242165	-23.454088838742805
5270	68	11.333333333333334	KO	16_1	2254.57449963	-23.679191963441507
5271	69	11.5	KO	16_1	2248.82704751	-23.87375204119535
5272	70	11.666666666666666	KO	16_1	2197.13429575	-25.623631047013905
5273	71	11.833333333333334	KO	16_1	2150.97871943	-27.18606816351351
5274	72	12.0	KO	16_1	2154.66026871	-27.061442068468928
5618	-1	-0.16666666666666666	KO	18_1	2073.20935673	0.5321796029515459
5619	0	0.0	KO	18_1	2062.23456501	0.0
5620	1	0.16666666666666666	KO	18_1	1999.01449953	-3.0656098269642555
5621	2	0.3333333333333333	KO	18_1	2117.2261587000003	2.6666022683861623
5622	3	0.5	KO	18_1	2120.8182721000003	2.840787759258419
5623	4	0.6666666666666666	KO	18_1	2131.37450495	3.3526709867587
5624	5	0.8333333333333334	KO	18_1	2130.93479872	3.331349152789836
5625	6	1.0	KO	18_1	2124.66766243	3.027448888662042
5626	7	1.1666666666666667	KO	18_1	2120.30895706	2.816090518282934
5627	8	1.3333333333333333	KO	18_1	2128.93532701	3.234392591983177
5628	9	1.5	KO	18_1	2047.94430262	-0.6929503865594884
5629	10	1.6666666666666667	KO	18_1	2012.72686433	-2.400682323921776
5630	11	1.8333333333333333	KO	18_1	1950.69609725	-5.408621776226466
5631	12	2.0	KO	18_1	1956.91921769	-5.106855888602047
5632	13	2.1666666666666665	KO	18_1	1977.08876961	-4.128812349704123
5633	14	2.3333333333333335	KO	18_1	1921.84669907	-6.807560513336621
5634	15	2.5	KO	18_1	1956.96504082	-5.104633875123202
5635	16	2.6666666666666665	KO	18_1	1902.68001635	-7.736973832519698
5636	17	2.8333333333333335	KO	18_1	1867.87114959	-9.424893691424362
5637	18	3.0	KO	18_1	1841.50686591	-10.703326519935901
5638	19	3.1666666666666665	KO	18_1	1838.96453901	-10.826606720119516
5639	20	3.3333333333333335	KO	18_1	1838.83360996	-10.832955612346488
5640	21	3.5	KO	18_1	1836.74200337	-10.934379893826803
5641	22	3.6666666666666665	KO	18_1	1874.3819582000003	-9.109177491120601
5642	23	3.8333333333333335	KO	18_1	1852.96813454	-10.147557121805171
5643	24	4.0	KO	18_1	1879.24259681	-8.873479831287419
5644	25	4.166666666666667	KO	18_1	1825.24960754	-11.491658683785614
5645	26	4.333333333333333	KO	18_1	1794.21428571	-12.996595239334493
5646	27	4.5	KO	18_1	1774.77446533	-13.939253301120285
5647	28	4.666666666666667	KO	18_1	1753.34343434	-14.978467333976738
5648	29	4.833333333333333	KO	18_1	1729.99583516	-16.110617845666308
5649	30	5.0	KO	18_1	1677.1876435000001	-18.67134457171378
5650	31	5.166666666666667	KO	18_1	1624.24923203	-21.23838579816822
5651	32	5.333333333333333	KO	18_1	1624.26594188	-21.23757551934333
5652	33	5.5	KO	18_1	1622.42095513	-21.32704093619279
5653	34	5.666666666666667	KO	18_1	1569.95546088	-23.871149891603775
5654	35	5.833333333333333	KO	18_1	1560.06304055	-24.35084412706296
5655	36	6.0	KO	18_1	1384.47720771	-32.86519238885484
5656	37	6.166666666666667	KO	18_1	1400.91353082	-32.068177180746325
5657	38	6.333333333333333	KO	18_1	1404.73036389	-31.88309478833761
5658	39	6.5	KO	18_1	1392.25256039	-32.48815706940453
5659	40	6.666666666666667	KO	18_1	1383.36427889	-32.91915951940745
5660	41	6.833333333333333	KO	18_1	1392.19526175	-32.490935542861045
5661	42	7.0	KO	18_1	1382.54969419	-32.95865961866002
5662	43	7.166666666666667	KO	18_1	1334.87554544	-35.27043101260758
5663	44	7.333333333333333	KO	18_1	1322.91472584	-35.85042418132561
5664	45	7.5	KO	18_1	1319.92544659	-35.995377587728505
5665	46	7.666666666666667	KO	18_1	1321.20185826	-35.93348299573316
5666	47	7.833333333333333	KO	18_1	1304.73965239	-36.73175328706252
5667	48	8.0	KO	18_1	1270.22598369	-38.40535867054287
5668	49	8.166666666666666	KO	18_1	1256.06085877	-39.09224100489707
5669	50	8.333333333333334	KO	18_1	1264.46972639	-38.68448585605642
5670	51	8.5	KO	18_1	1302.60752783	-36.83514232903552
5671	52	8.666666666666666	KO	18_1	1293.12692439	-37.29486711499623
5672	53	8.833333333333334	KO	18_1	1295.62011935	-37.173969376091925
5673	54	9.0	KO	18_1	1319.95361972	-35.994011441971956
5674	55	9.166666666666666	KO	18_1	1357.43425339	-34.17653469582799
5675	56	9.333333333333334	KO	18_1	1388.24772886	-32.68235571188439
5676	57	9.5	KO	18_1	1396.35649913	-32.28915261037588
5677	58	9.666666666666666	KO	18_1	1437.13585509	-30.311717227810547
5678	59	9.833333333333334	KO	18_1	1431.07388404	-30.60566880600896
5679	60	10.0	KO	18_1	1446.71045983	-29.84743421643771
5680	61	10.166666666666666	KO	18_1	1462.17630204	-29.097478684103535
5681	62	10.333333333333334	KO	18_1	1452.9722449	-29.54379343879563
5682	63	10.5	KO	18_1	1442.73780884	-30.040072389485722
5683	64	10.666666666666666	KO	18_1	1429.6509772	-30.674667108342867
5684	65	10.833333333333334	KO	18_1	1445.2218554	-29.91961826646078
5685	66	11.0	KO	18_1	1434.07306658	-30.460235178288464
5686	67	11.166666666666666	KO	18_1	1449.71188087	-29.701892041414307
5687	68	11.333333333333334	KO	18_1	1413.57535347	-31.454191610683953
5688	69	11.5	KO	18_1	1412.83267809	-31.490204748694584
5689	70	11.666666666666666	KO	18_1	1438.77578546	-30.232195218150505
5690	71	11.833333333333334	KO	18_1	1479.77712129	-28.24399578993458
5691	72	12.0	KO	18_1	1503.81329517	-27.078455541127656
5833	-5	-0.8333333333333334	KO	18_3	1433.99080297	-5.458234426370893
5834	-4	-0.6666666666666666	KO	18_3	1436.40891404	-5.298810468115764
5835	-3	-0.5	KO	18_3	1428.68469077	-5.808061785570672
5836	-2	-0.3333333333333333	KO	18_3	1454.80019947	-4.086289026472215
5837	-1	-0.16666666666666666	KO	18_3	1501.16299841	-1.0296300439707253
5838	0	0.0	KO	18_3	1516.78022329	0.0
5839	1	0.16666666666666666	KO	18_3	1555.3901503	2.545518883826972
5840	2	0.3333333333333333	KO	18_3	1546.47553366	1.9577859675404294
5841	3	0.5	KO	18_3	1577.84514345	4.025957038623957
5842	4	0.6666666666666666	KO	18_3	1573.73627119	3.75506266665703
5843	5	0.8333333333333334	KO	18_3	1591.47998583	4.924890329725624
5844	6	1.0	KO	18_3	1607.77504039	5.999209094553322
5845	7	1.1666666666666667	KO	18_3	1571.66472727	3.618487578968535
5846	8	1.3333333333333333	KO	18_3	1574.82116647	3.8265888682346545
5847	9	1.5	KO	18_3	1554.28674873	2.472772578656497
5848	10	1.6666666666666667	KO	18_3	1522.35183209	0.3673313189642413
5849	11	1.8333333333333333	KO	18_3	1547.08125	1.9977203186546604
5850	12	2.0	KO	18_3	1494.87407407	-1.444253352175449
5851	13	2.1666666666666665	KO	18_3	1512.57290896	-0.27738457196351046
5852	14	2.3333333333333335	KO	18_3	1489.95827389	-1.7683477796025946
5853	15	2.5	KO	18_3	1499.56942121	-1.1346932018053817
5854	16	2.6666666666666665	KO	18_3	1491.97959184	-1.635084046402307
5855	17	2.8333333333333335	KO	18_3	1456.96026059	-3.9438780768282
5856	18	3.0	KO	18_3	1435.83290239	-5.336786414871612
5857	19	3.1666666666666665	KO	18_3	1418.36270963	-6.4885810184501125
5858	20	3.3333333333333335	KO	18_3	1375.01538462	-9.346432429248212
5859	21	3.5	KO	18_3	1368.8459595999998	-9.753177251290946
5860	22	3.6666666666666665	KO	18_3	1360.77428654	-10.285335630999493
5861	23	3.8333333333333335	KO	18_3	1361.45487771	-10.240464847510268
5862	24	4.0	KO	18_3	1359.09651712	-10.3959495086225
5863	25	4.166666666666667	KO	18_3	1387.49023256	-8.523976561980822
5864	26	4.333333333333333	KO	18_3	1380.67875648	-8.97305125160366
5865	27	4.5	KO	18_3	1369.32216994	-9.721781118041834
5866	28	4.666666666666667	KO	18_3	1347.77508004	-11.142362001755037
5867	29	4.833333333333333	KO	18_3	1358.07030016	-10.463607099632894
5868	30	5.0	KO	18_3	1331.00729167	-12.2478476952347
5869	31	5.166666666666667	KO	18_3	1329.27760498	-12.3618844332829
5870	32	5.333333333333333	KO	18_3	1330.07897462	-12.30905083038545
5871	33	5.5	KO	18_3	1333.18621701	-12.104193043984452
5872	34	5.666666666666667	KO	18_3	1325.70947109	-12.597128395144452
5873	35	5.833333333333333	KO	18_3	1327.99599399	-12.446379930410366
5874	36	6.0	KO	18_3	1339.13798371	-11.711798245541589
5875	37	6.166666666666667	KO	18_3	1313.69870328	-13.388987863350588
5876	38	6.333333333333333	KO	18_3	1322.5634714999999	-12.80454141000934
5877	39	6.5	KO	18_3	1325.86364743	-12.586963683234812
5878	40	6.666666666666667	KO	18_3	1313.31947381	-13.413990132247356
5879	41	6.833333333333333	KO	18_3	1308.18361775	-13.752592652318466
5880	42	7.0	KO	18_3	1309.67664951	-13.65415836783382
5881	43	7.166666666666667	KO	18_3	1313.98345499	-13.370214430942415
5882	44	7.333333333333333	KO	18_3	1297.39692164	-14.463750138707809
5883	45	7.5	KO	18_3	1312.55421412	-13.4644430375694
5884	46	7.666666666666667	KO	18_3	1335.81390639	-11.930951770156371
5885	47	7.833333333333333	KO	18_3	1346.20620843	-11.24579634154336
5886	48	8.0	KO	18_3	1347.56189183	-11.156417314893124
5887	49	8.166666666666666	KO	18_3	1384.71441222	-8.706983981076727
5888	50	8.333333333333334	KO	18_3	1410.96248295	-6.976471522715009
5889	51	8.5	KO	18_3	1418.67059912	-6.468282132344375
5890	52	8.666666666666666	KO	18_3	1411.11967213	-6.966108176886372
5891	53	8.833333333333334	KO	18_3	1411.83337174	-6.919054582763685
5892	54	9.0	KO	18_3	1447.49636577	-4.56782442546084
5893	55	9.166666666666666	KO	18_3	1457.98508876	-3.87631204753378
5894	56	9.333333333333334	KO	18_3	1437.61550964	-5.219260670361747
5895	57	9.5	KO	18_3	1444.1957992999999	-4.785427900197673
5896	58	9.666666666666666	KO	18_3	1452.01101423	-4.270177581793046
5897	59	9.833333333333334	KO	18_3	1447.12181693	-4.59251810449547
5898	60	10.0	KO	18_3	1456.78843931	-3.9552061042748665
5899	61	10.166666666666666	KO	18_3	1491.26974596	-1.6818835674601698
5900	62	10.333333333333334	KO	18_3	1518.25820419	0.0974419943842674
5901	63	10.5	KO	18_3	1520.03058321	0.21429340059232077
5902	64	10.666666666666666	KO	18_3	1558.64769776	2.7602861526758646
5903	65	10.833333333333334	KO	18_3	1557.23906212	2.667416030929114
5904	66	11.0	KO	18_3	1566.04340363	3.247878603872139
5905	67	11.166666666666666	KO	18_3	1559.90224665	2.842997469103687
5906	68	11.333333333333334	KO	18_3	1513.1866768	-0.23691939246184654
5907	69	11.5	KO	18_3	1497.06101695	-1.3000701114910187
5908	70	11.666666666666666	KO	18_3	1494.10572798	-1.4949097411632635
5909	71	11.833333333333334	KO	18_3	1528.0569166	0.7434625753189219
5910	72	12.0	KO	18_3	1567.44988098	3.340606431437637
5967	-5	-0.8333333333333334	KO	18_4	1678.40765027	1.8548036567456567
5968	-4	-0.6666666666666666	KO	18_4	1691.15294118	2.6282564606442347
5969	-3	-0.5	KO	18_4	1687.37173038	2.3987922517812588
5970	-2	-0.3333333333333333	KO	18_4	1694.32398598	2.820692514804735
5971	-1	-0.16666666666666666	KO	18_4	1688.26240079	2.4528429227960316
5972	0	0.0	KO	18_4	1647.8433908	0.0
5973	1	0.16666666666666666	KO	18_4	1677.05071315	1.772457413918472
5974	2	0.3333333333333333	KO	18_4	1675.54342857	1.6809872785636633
5975	3	0.5	KO	18_4	1650.200092	0.1430173045058578
5976	4	0.6666666666666666	KO	18_4	1646.17485265	-0.10125586929652683
5977	5	0.8333333333333334	KO	18_4	1562.4248662	-5.183655502512937
5978	6	1.0	KO	18_4	1527.51282051	-7.30230621197452
5979	7	1.1666666666666667	KO	18_4	1477.87697974	-10.31447599989973
5980	8	1.3333333333333333	KO	18_4	1441.51865799	-12.520894519583727
5981	9	1.5	KO	18_4	1414.00909386	-14.190322833195786
5982	10	1.6666666666666667	KO	18_4	1467.71163575	-10.931363748259422
5983	11	1.8333333333333333	KO	18_4	1488.77892631	-9.652887245114766
5984	12	2.0	KO	18_4	1500.08687133	-8.966660320691446
5985	13	2.1666666666666665	KO	18_4	1527.4207483	-7.307893648894437
5986	14	2.3333333333333335	KO	18_4	1538.37237341	-6.643290133102619
5987	15	2.5	KO	18_4	1564.12101248	-5.0807242233956575
5988	16	2.6666666666666665	KO	18_4	1572.45959596	-4.574694128147852
5989	17	2.8333333333333335	KO	18_4	1580.24901961	-4.101990005080763
5990	18	3.0	KO	18_4	1547.03582719	-6.117545160712125
5991	19	3.1666666666666665	KO	18_4	1534.91907713	-6.852854725179746
5992	20	3.3333333333333335	KO	18_4	1557.70811564	-5.469893295881768
5993	21	3.5	KO	18_4	1602.13997628	-2.773529012232879
5994	22	3.6666666666666665	KO	18_4	1594.74052813	-3.2225673244481916
5995	23	3.8333333333333335	KO	18_4	1588.76776741	-3.585026569868373
5996	24	4.0	KO	18_4	1576.29655634	-4.341846734917274
5997	25	4.166666666666667	KO	18_4	1540.30970271	-6.525722571111213
5998	26	4.333333333333333	KO	18_4	1550.28798981	-5.9201864409358995
5999	27	4.5	KO	18_4	1570.40714516	-4.699247881948657
6000	28	4.666666666666667	KO	18_4	1583.16911274	-3.924783048017794
6001	29	4.833333333333333	KO	18_4	1590.39660441	-3.486179979889382
6002	30	5.0	KO	18_4	1575.07787848	-4.415802662210123
6003	31	5.166666666666667	KO	18_4	1541.0994074999999	-6.477799036969023
6004	32	5.333333333333333	KO	18_4	1541.37549669	-6.461044459953897
6005	33	5.5	KO	18_4	1525.56460582	-7.420534357978988
6006	34	5.666666666666667	KO	18_4	1529.68283707	-7.1706179355208635
6007	35	5.833333333333333	KO	18_4	1511.73536896	-8.259766832206177
6008	36	6.0	KO	18_4	1438.63217623	-12.696061757933899
6009	37	6.166666666666667	KO	18_4	1462.34782609	-11.256868568070969
6010	38	6.333333333333333	KO	18_4	1474.702685	-10.507109277899469
6011	39	6.5	KO	18_4	1452.92408027	-11.828752150735019
6012	40	6.666666666666667	KO	18_4	1445.51753203	-12.278221334599898
6013	41	6.833333333333333	KO	18_4	1460.41730196	-11.374023155744657
6014	42	7.0	KO	18_4	1438.5883447	-12.69872169092538
6015	43	7.166666666666667	KO	18_4	1436.21998743	-12.842446348451867
6016	44	7.333333333333333	KO	18_4	1428.96704689	-13.282593790890488
6017	45	7.5	KO	18_4	1411.58732612	-14.337288725313982
6018	46	7.666666666666667	KO	18_4	1402.43835616	-14.892497430891169
6019	47	7.833333333333333	KO	18_4	1392.05861514	-15.522395944181369
6020	48	8.0	KO	18_4	1388.26281613	-15.752745444090902
6021	49	8.166666666666666	KO	18_4	1420.60598131	-13.789988220887908
6022	50	8.333333333333334	KO	18_4	1430.01375246	-13.219074067120381
6023	51	8.5	KO	18_4	1383.46704638	-16.04377854691942
6024	52	8.666666666666666	KO	18_4	1409.8700360999999	-14.44150312029762
6025	53	8.833333333333334	KO	18_4	1398.07902853	-15.15704487844222
6026	54	9.0	KO	18_4	1414.91338259	-14.135445729276269
6027	55	9.166666666666666	KO	18_4	1443.89140271	-12.376903607993036
6028	56	9.333333333333334	KO	18_4	1361.99755262	-17.346662903519405
6029	57	9.5	KO	18_4	1340.24819686	-18.666530791537642
6030	58	9.666666666666666	KO	18_4	1337.27249576	-18.847112339311746
6031	59	9.833333333333334	KO	18_4	1342.73221906	-18.515786963946475
6032	60	10.0	KO	18_4	1363.21431248	-17.272823370782667
6033	61	10.166666666666666	KO	18_4	1345.23990592	-18.363607037504405
6034	62	10.333333333333334	KO	18_4	1332.12646282	-19.159401296425678
6035	63	10.5	KO	18_4	1361.40140536	-17.382840325677876
6036	64	10.666666666666666	KO	18_4	1336.1483304	-18.915332739762196
6037	65	10.833333333333334	KO	18_4	1330.73780274	-19.243672659089924
6038	66	11.0	KO	18_4	1314.10235081	-20.25320135719781
6039	67	11.166666666666666	KO	18_4	1314.98547401	-20.199608691479057
6040	68	11.333333333333334	KO	18_4	1290.4757764	-21.686988969655907
6041	69	11.5	KO	18_4	1276.99613493	-22.505006115293515
6042	70	11.666666666666666	KO	18_4	1273.12842466	-22.739719577239807
6043	71	11.833333333333334	KO	18_4	1278.91913297	-22.388308251240645
