,z,x_col,y_row,track_window,pcna_mean_intensity,Sample_Number,Label,norm_mean_inten,offset_z
1272,74,162,276,"(126L, 207L, 72L, 138L)",283.513825634,13,3,0.27788257463,21
1273,75,159,279,"(121L, 214L, 77L, 131L)",287.626306085,13,3,0.316394687068,22
1274,76,156,277,"(115L, 216L, 83L, 123L)",286.271415413,13,3,0.303706553343,23
1275,77,155,278,"(110L, 217L, 91L, 122L)",286.975927033,13,3,0.310304087622,24
1276,78,154,280,"(108L, 220L, 92L, 120L)",286.697688117,13,3,0.307698465886,25
1277,79,153,283,"(108L, 227L, 91L, 112L)",287.657768053,13,3,0.316689318702,26
1278,80,154,282,"(111L, 225L, 87L, 115L)",289.975791162,13,3,0.338396890985,27
1279,81,153,294,"(115L, 232L, 77L, 125L)",288.786973072,13,3,0.327263975823,28
1280,82,153,298,"(115L, 236L, 76L, 125L)",290.738788917,13,3,0.345542129896,29
1281,83,147,304,"(107L, 242L, 81L, 124L)",291.253898497,13,3,0.350365972415,30
1282,84,140,306,"(97L, 246L, 86L, 121L)",291.775538763,13,3,0.355250972795,31
1283,85,138,307,"(94L, 245L, 89L, 124L)",291.918434378,13,3,0.356589146206,32
1284,86,135,305,"(89L, 244L, 93L, 123L)",291.015731236,13,3,0.348135609386,33
1285,87,131,306,"(86L, 244L, 91L, 124L)",290.481868803,13,3,0.343136152181,34
1286,88,127,307,"(82L, 245L, 90L, 124L)",292.417526464,13,3,0.361262989829,35
1287,89,122,307,"(76L, 246L, 93L, 123L)",292.787251102,13,3,0.364725347164,36
1288,90,118,313,"(71L, 252L, 94L, 123L)",293.464645109,13,3,0.371068933346,37
1289,91,116,313,"(71L, 252L, 91L, 123L)",294.021087979,13,3,0.376279849385,38
1290,92,116,318,"(71L, 257L, 91L, 123L)",293.823021774,13,3,0.374425020398,39
1291,93,117,319,"(71L, 259L, 93L, 121L)",294.372241425,13,3,0.379568293229,40
1292,94,116,322,"(69L, 261L, 95L, 122L)",292.845239633,13,3,0.365268391888,41
1293,95,115,325,"(63L, 268L, 104L, 115L)",291.330453293,13,3,0.351082884494,42
1294,96,115,328,"(61L, 272L, 108L, 112L)",292.547601293,13,3,0.362481100526,43
1295,97,114,328,"(58L, 275L, 113L, 107L)",293.48845516,13,3,0.371291907135,44
1296,98,115,327,"(60L, 275L, 111L, 105L)",293.938240163,13,3,0.375504005117,45
1297,99,118,328,"(61L, 276L, 115L, 105L)",293.895757271,13,3,0.375106165917,46
1298,100,118,330,"(60L, 278L, 117L, 105L)",293.335079187,13,3,0.369855588399,47
1299,101,122,332,"(63L, 280L, 118L, 104L)",292.836910407,13,3,0.36519039125,48
1300,102,123,330,"(64L, 276L, 118L, 108L)",292.316350564,13,3,0.360315508697,49
1301,103,122,327,"(63L, 273L, 119L, 109L)",291.357142857,13,3,0.351332824037,50
1302,104,123,327,"(66L, 271L, 115L, 112L)",292.646231156,13,3,0.363404738809,51
1303,105,126,328,"(70L, 272L, 113L, 113L)",293.105276542,13,3,0.367703557424,52
1304,106,127,329,"(73L, 271L, 108L, 116L)",292.709603367,13,3,0.363998200042,53
1305,107,128,326,"(75L, 269L, 107L, 115L)",292.610924152,13,3,0.363074099598,54
1306,108,130,324,"(78L, 267L, 105L, 114L)",291.622680951,13,3,0.35381950648,55
1307,109,128,322,"(77L, 266L, 102L, 112L)",292.820747001,13,3,0.365039025935,56
1308,110,126,321,"(75L, 266L, 102L, 111L)",291.585169785,13,3,0.353468225967,57
1309,111,125,322,"(72L, 269L, 106L, 106L)",291.508847708,13,3,0.352753493227,58
1310,112,124,323,"(71L, 271L, 106L, 104L)",291.148715766,13,3,0.349380968537,59
1311,113,121,323,"(68L, 273L, 107L, 101L)",291.281423967,13,3,0.35062373996,60
1312,114,121,323,"(68L, 273L, 106L, 100L)",290.869416827,13,3,0.346765420028,61
1313,115,117,323,"(64L, 273L, 107L, 100L)",289.388181951,13,3,0.332894111754,62
1314,116,115,323,"(62L, 274L, 106L, 99L)",288.403869226,13,3,0.323676326333,63
1315,117,116,324,"(64L, 275L, 104L, 99L)",289.20042709,13,3,0.33113584532,64
1316,118,113,320,"(63L, 273L, 101L, 95L)",290.803215434,13,3,0.346145464375,65
1317,119,110,320,"(60L, 273L, 101L, 94L)",291.984633179,13,3,0.357209077584,66
1318,120,109,317,"(60L, 271L, 99L, 92L)",292.7258674,13,3,0.364150507697,67
1319,121,106,315,"(57L, 271L, 98L, 88L)",294.244509517,13,3,0.37837212326,68
1320,122,103,313,"(53L, 269L, 100L, 88L)",293.370771818,13,3,0.370189838896,69
1321,123,99,310,"(51L, 268L, 97L, 84L)",299.603361345,13,3,0.428556119661,70
1322,124,98,308,"(51L, 266L, 95L, 85L)",300.955435953,13,3,0.441217881816,71
1323,125,98,308,"(51L, 267L, 94L, 82L)",301.532504107,13,3,0.446621947297,72
1324,126,99,304,"(54L, 265L, 90L, 78L)",304.456851464,13,3,0.474007559361,73
1325,127,97,300,"(54L, 262L, 86L, 77L)",303.181052632,13,3,0.462060096342,74
1326,128,95,299,"(52L, 260L, 87L, 78L)",301.630604797,13,3,0.447540630033,75
1327,129,93,301,"(49L, 262L, 88L, 78L)",300.47631442,13,3,0.436731056267,76
1328,130,94,301,"(51L, 262L, 87L, 79L)",299.185597035,13,3,0.424643885604,77
1329,131,92,303,"(46L, 264L, 92L, 78L)",297.22528445,13,3,0.406286162186,78
1330,132,90,304,"(44L, 264L, 93L, 81L)",293.677434908,13,3,0.373061644257,79
1331,133,88,301,"(42L, 261L, 93L, 80L)",292.796100144,13,3,0.364808215716,80
1332,134,84,299,"(37L, 257L, 95L, 85L)",288.84372889,13,3,0.327795476571,81
1333,135,82,298,"(35L, 256L, 94L, 85L)",286.048372715,13,3,0.301617827193,82
1334,136,80,294,"(35L, 251L, 91L, 87L)",282.26344086,13,3,0.266173106441,83
1335,137,80,287,"(36L, 241L, 89L, 93L)",277.779784143,13,3,0.224185042616,84
1336,138,82,281,"(39L, 235L, 87L, 93L)",275.700891972,13,3,0.204716857908,85
1337,139,84,278,"(42L, 231L, 85L, 94L)",273.17938631,13,3,0.181103734212,86
1338,140,86,273,"(45L, 227L, 83L, 93L)",274.649440488,13,3,0.194870338694,87
1339,141,93,276,"(52L, 230L, 82L, 92L)",280.81893101,13,3,0.252645716723,88
1340,142,96,275,"(56L, 229L, 81L, 92L)",277.528961749,13,3,0.221836168169,89
1341,143,100,272,"(57L, 225L, 86L, 94L)",275.705575277,13,3,0.204760715611,90
1342,144,99,271,"(56L, 224L, 87L, 95L)",276.806505771,13,3,0.215070590516,91
1343,145,102,270,"(61L, 224L, 83L, 93L)",278.663415741,13,3,0.232459980298,92
1344,146,103,270,"(63L, 225L, 81L, 91L)",277.685820204,13,3,0.223305099277,93
1345,147,109,270,"(72L, 225L, 74L, 90L)",279.122957003,13,3,0.236763442643,94
1346,148,108,270,"(69L, 226L, 79L, 89L)",274.850117096,13,3,0.196749613301,95
1347,149,106,270,"(64L, 226L, 84L, 89L)",272.227003293,13,3,0.17218496067,96
1348,150,106,273,"(63L, 228L, 87L, 90L)",269.693737978,13,3,0.14846171145,97
1349,151,104,277,"(59L, 233L, 91L, 89L)",269.809114927,13,3,0.149542181033,98
1350,152,107,275,"(62L, 231L, 90L, 88L)",268.926308843,13,3,0.141274974029,99
1351,153,113,275,"(72L, 233L, 82L, 85L)",271.163507109,13,3,0.16222564655,100
1352,154,112,276,"(73L, 235L, 78L, 83L)",273.119683482,13,3,0.180544635618,101
1353,155,114,279,"(78L, 237L, 73L, 85L)",275.679116255,13,3,0.204512935021,102
1354,156,116,280,"(82L, 239L, 68L, 82L)",278.50247661,13,3,0.230952834921,103
1355,157,114,281,"(81L, 242L, 67L, 78L)",279.037959668,13,3,0.235967468787,104
1356,158,115,285,"(82L, 249L, 67L, 73L)",280.447250639,13,3,0.249165044559,105
1357,159,115,290,"(82L, 256L, 66L, 69L)",279.746675759,13,3,0.242604376635,106
1358,160,114,293,"(82L, 261L, 64L, 65L)",277.562476963,13,3,0.222150027824,107
1359,161,115,295,"(84L, 263L, 62L, 64L)",274.386998088,13,3,0.192412646469,108
1360,162,114,293,"(85L, 263L, 59L, 61L)",274.756097561,13,3,0.195869149321,109
1361,163,112,292,"(84L, 262L, 57L, 61L)",270.775157895,13,3,0.158588875802,110
1362,164,111,292,"(84L, 262L, 55L, 61L)",268.520177384,13,3,0.137471678034,111
1363,165,112,291,"(86L, 262L, 53L, 59L)",266.709585122,13,3,0.120516039311,112
1364,166,112,292,"(87L, 266L, 50L, 53L)",263.359611231,13,3,0.0891445658931,113
1365,167,113,293,"(92L, 270L, 43L, 46L)",263.648555708,13,3,0.0918504419043,114
1366,0,255,297,"(208, 261, 95, 72)",302.338979462,13,4,0.153889155203,-49
1367,1,258,298,"(213L, 260L, 91L, 77L)",308.398522551,13,4,0.184382334526,-48
1368,2,261,301,"(211L, 262L, 100L, 78L)",312.712429379,13,4,0.206091023213,-47
1369,3,261,301,"(211L, 262L, 100L, 78L)",311.556685499,13,4,0.200275022757,-46
1370,4,267,313,"(221L, 266L, 93L, 94L)",321.905930872,13,4,0.252355087279,-45
1371,5,265,312,"(218L, 269L, 95L, 86L)",317.077567298,13,4,0.228057519929,-44
1372,6,265,307,"(218L, 270L, 95L, 75L)",316.996336996,13,4,0.227648748159,-43
1373,7,264,311,"(215L, 274L, 98L, 74L)",313.693829114,13,4,0.211029679096,-42
1374,8,265,314,"(215L, 275L, 100L, 78L)",311.200192864,13,4,0.198481060128,-41
1375,9,267,310,"(216L, 274L, 102L, 73L)",310.384163667,13,4,0.194374591329,-40
1376,10,267,315,"(215L, 276L, 105L, 79L)",306.343972278,13,4,0.174043309128,-39
1377,11,270,319,"(217L, 280L, 106L, 78L)",304.003416037,13,4,0.162265028139,-38
1378,12,269,322,"(217L, 281L, 105L, 82L)",300.823846292,13,4,0.146264615401,-37
1379,13,267,320,"(216L, 279L, 102L, 83L)",300.231356534,13,4,0.143283054552,-36
1380,14,265,316,"(213L, 277L, 104L, 79L)",296.772821577,13,4,0.125878817119,-35
1381,15,263,317,"(212L, 274L, 103L, 86L)",296.474987017,13,4,0.124380037014,-34
1382,16,262,315,"(209L, 272L, 106L, 86L)",292.743259086,13,4,0.105601022267,-33
1383,17,264,314,"(208L, 273L, 112L, 83L)",291.556699346,13,4,0.0996299484788,-32
1384,18,262,313,"(207L, 275L, 110L, 77L)",289.801892846,13,4,0.0907993108344,-31
1385,19,263,313,"(208L, 269L, 110L, 88L)",287.708398377,13,4,0.0802643082228,-30
1386,20,263,312,"(208L, 271L, 110L, 82L)",287.558652181,13,4,0.0795107468513,-29
1387,21,265,310,"(211L, 271L, 109L, 79L)",287.3370341,13,4,0.0783955076688,-28
1388,22,262,315,"(210L, 270L, 105L, 91L)",287.253306045,13,4,0.0779741665635,-27
1389,23,262,315,"(209L, 269L, 106L, 92L)",288.369186966,13,4,0.0835895663594,-26
1390,24,263,305,"(209L, 264L, 108L, 83L)",286.567508575,13,4,0.0745230573069,-25
1391,25,262,303,"(210L, 263L, 104L, 81L)",287.596872008,13,4,0.0797030788504,-24
1392,26,259,304,"(206L, 262L, 107L, 85L)",286.106143505,13,4,0.0722013496113,-23
1393,27,258,308,"(203L, 264L, 110L, 88L)",283.9904835,13,4,0.0615548043218,-22
1394,28,258,312,"(204L, 265L, 108L, 95L)",285.307644306,13,4,0.0681830962695,-21
1395,29,258,308,"(205L, 261L, 107L, 94L)",284.658613116,13,4,0.064917004392,-20
1396,30,260,304,"(207L, 259L, 106L, 91L)",284.165048544,13,4,0.0624332605213,-19
1397,31,260,298,"(207L, 255L, 107L, 86L)",283.348851742,13,4,0.0583259482906,-18
1398,32,261,291,"(209L, 247L, 105L, 88L)",280.829193966,13,4,0.045646382312,-17
1399,33,267,287,"(214L, 244L, 107L, 87L)",280.458986456,13,4,0.0437834029023,-16
1400,34,269,287,"(219L, 244L, 101L, 86L)",281.749604556,13,4,0.0502781251254,-15
1401,35,272,287,"(221L, 245L, 102L, 84L)",281.343676169,13,4,0.0482353890828,-14
1402,36,276,292,"(223L, 249L, 106L, 87L)",281.774326466,13,4,0.050402532137,-13
1403,37,279,292,"(227L, 250L, 105L, 84L)",279.72065802,13,4,0.0400679443156,-12
1404,38,282,295,"(229L, 251L, 107L, 88L)",277.404074703,13,4,0.0284103012451,-11
1405,39,283,297,"(231L, 252L, 105L, 90L)",276.665675845,13,4,0.0246944882765,-10
1406,40,283,295,"(230L, 251L, 106L, 89L)",277.160540971,13,4,0.0271847768676,-9
1407,41,283,294,"(230L, 248L, 106L, 92L)",277.172235294,13,4,0.0272436257115,-8
1408,42,282,295,"(230L, 250L, 104L, 90L)",276.276463064,13,4,0.0227358694569,-7
1409,43,283,296,"(232L, 251L, 103L, 90L)",276.489070147,13,4,0.0238057629815,-6
1410,44,283,295,"(234L, 250L, 99L, 90L)",273.913127413,13,4,0.0108429566181,-5
1411,45,283,296,"(233L, 249L, 101L, 94L)",275.48330432,13,4,0.0187444906615,-4
1412,46,284,298,"(234L, 251L, 101L, 94L)",275.955684008,13,4,0.0211216267436,-3
1413,47,286,297,"(236L, 249L, 101L, 96L)",276.915481577,13,4,0.0259515749716,-2
1414,48,286,299,"(235L, 253L, 103L, 93L)",276.911970115,13,4,0.0259339043921,-1
1415,49,285,298,"(234L, 251L, 102L, 95L)",275.973946607,13,4,0.0212135288385,0
1416,50,284,299,"(234L, 252L, 100L, 95L)",277.352193995,13,4,0.0281492241813,1
1417,51,284,301,"(234L, 253L, 100L, 97L)",278.469550749,13,4,0.0337720507462,2
1418,52,283,305,"(233L, 257L, 101L, 97L)",278.690307718,13,4,0.0348829565919,3
1419,53,283,307,"(232L, 259L, 103L, 96L)",278.751089588,13,4,0.0351888265985,4
1420,54,285,306,"(234L, 258L, 103L, 96L)",279.259066515,13,4,0.0377450971433,5
1421,55,287,307,"(236L, 258L, 102L, 98L)",280.207601868,13,4,0.0425183710029,6
1422,56,287,308,"(236L, 260L, 103L, 97L)",280.286810552,13,4,0.0429169694696,7
1423,57,287,308,"(237L, 260L, 100L, 97L)",282.581251021,13,4,0.0544631840362,8
1424,58,285,309,"(234L, 261L, 102L, 97L)",283.609982403,13,4,0.0596400249385,9
1425,59,283,310,"(231L, 262L, 104L, 96L)",284.241039286,13,4,0.0628156654827,10
1426,60,284,313,"(232L, 264L, 104L, 98L)",285.448458424,13,4,0.0688917091304,11
1427,61,283,317,"(232L, 267L, 103L, 100L)",287.868352089,13,4,0.0810692364428,12
1428,62,284,319,"(233L, 270L, 102L, 99L)",289.655436447,13,4,0.0900623045687,13
1429,63,284,321,"(233L, 271L, 102L, 101L)",291.52960675,13,4,0.0994936115657,14
1430,64,285,322,"(235L, 268L, 100L, 108L)",294.923287671,13,4,0.116571486809,15
1431,65,287,318,"(237L, 267L, 101L, 102L)",297.765682657,13,4,0.130875149435,16
1432,66,289,319,"(240L, 268L, 99L, 103L)",301.764751313,13,4,0.150999491466,17
1433,67,290,319,"(241L, 267L, 98L, 104L)",305.454531395,13,4,0.169567413843,18
1434,68,291,317,"(242L, 265L, 98L, 105L)",309.689073003,13,4,0.19087671633,19
1435,69,290,317,"(241L, 266L, 99L, 103L)",312.698494023,13,4,0.206020896918,20
1436,70,289,314,"(241L, 264L, 96L, 101L)",319.38916734,13,4,0.239690085881,21
1437,71,289,314,"(241L, 263L, 96L, 103L)",323.697864014,13,4,0.261372555733,22
1438,72,289,311,"(240L, 259L, 98L, 105L)",326.969433006,13,4,0.27783593234,23
1439,73,288,309,"(239L, 257L, 98L, 105L)",327.314526185,13,4,0.279572529972,24
1440,74,286,312,"(238L, 259L, 97L, 106L)",330.375680299,13,4,0.294977044797,25
1441,75,285,314,"(236L, 261L, 99L, 107L)",338.15629836,13,4,0.33413111604,26
1442,76,283,315,"(235L, 262L, 97L, 107L)",339.990325553,13,4,0.343360412584,27
1443,77,281,315,"(233L, 262L, 96L, 107L)",344.021786156,13,4,0.363647759222,28
1444,78,280,315,"(233L, 262L, 95L, 107L)",349.033015971,13,4,0.388865556528,29
1445,79,276,315,"(228L, 263L, 96L, 104L)",353.538710672,13,4,0.411539371124,30
1446,80,274,311,"(227L, 259L, 94L, 105L)",359.675474044,13,4,0.442421142774,31
1447,81,269,309,"(222L, 258L, 95L, 103L)",361.809895833,13,4,0.453162102187,32
1448,82,268,309,"(221L, 259L, 94L, 100L)",368.795101272,13,4,0.488313452534,33
1449,83,266,314,"(218L, 266L, 96L, 97L)",374.431578947,13,4,0.516677657889,34
1450,84,264,314,"(216L, 265L, 97L, 98L)",372.353535354,13,4,0.506220408056,35
1451,85,264,316,"(215L, 268L, 98L, 97L)",375.726262019,13,4,0.523192836097,36
1452,86,265,318,"(216L, 271L, 98L, 95L)",380.373335351,13,4,0.546578104321,37
1453,87,264,318,"(214L, 270L, 101L, 96L)",379.163819991,13,4,0.540491511944,38
1454,88,265,320,"(216L, 272L, 98L, 96L)",386.949712208,13,4,0.579672124098,39
1455,89,265,320,"(216L, 272L, 98L, 96L)",303.666666667,13,4,0.160570418694,40
1456,90,267,320,"(220L, 270L, 94L, 100L)",397.174513111,13,4,0.631125952041,41
1457,91,266,317,"(220L, 268L, 93L, 98L)",401.208627571,13,4,0.65142665357,42
1458,92,269,319,"(223L, 270L, 92L, 98L)",405.745302066,13,4,0.674256366448,43
1459,93,268,318,"(223L, 268L, 90L, 100L)",409.172136223,13,4,0.691501077303,44
1460,94,268,317,"(223L, 268L, 91L, 99L)",413.248291925,13,4,0.712013341178,45
1461,95,270,320,"(226L, 271L, 88L, 99L)",415.240691697,13,4,0.722039609267,46
1462,96,272,322,"(228L, 272L, 88L, 100L)",418.07986922,13,4,0.736327080796,47
1463,97,269,321,"(226L, 272L, 87L, 99L)",423.505945775,13,4,0.763632493595,48
1464,98,270,321,"(226L, 272L, 88L, 98L)",425.221398138,13,4,0.772265091099,49
1465,99,267,322,"(224L, 273L, 86L, 98L)",430.142949547,13,4,0.797031603604,50
1466,100,265,323,"(221L, 275L, 89L, 96L)",427.96265625,13,4,0.786059806965,51
1467,101,267,325,"(224L, 277L, 87L, 96L)",429.229649343,13,4,0.792435642075,52
1468,102,268,323,"(224L, 275L, 88L, 97L)",432.604709184,13,4,0.809419811258,53
1469,103,273,320,"(230L, 271L, 87L, 98L)",435.277333333,13,4,0.822869143369,54
1470,104,274,319,"(231L, 269L, 86L, 100L)",437.938285351,13,4,0.836259738312,55
1471,105,275,320,"(231L, 271L, 89L, 99L)",436.863085998,13,4,0.830849058631,56
1472,106,273,320,"(229L, 271L, 89L, 98L)",440.546043279,13,4,0.849382646918,57
1473,107,276,320,"(234L, 272L, 84L, 97L)",447.37585232,13,4,0.883752002625,58
1474,108,280,315,"(237L, 266L, 86L, 99L)",443.957290837,13,4,0.866548921994,59
1475,109,280,314,"(237L, 265L, 87L, 99L)",445.685016754,13,4,0.87524328318,60
1476,110,281,314,"(238L, 265L, 87L, 99L)",445.967517776,13,4,0.876664900981,61
1477,111,283,311,"(239L, 261L, 88L, 100L)",442.531031265,13,4,0.859371616996,62
1478,112,287,312,"(243L, 263L, 88L, 99L)",441.52386151,13,4,0.854303279747,63
1479,113,287,315,"(244L, 265L, 86L, 100L)",442.340930525,13,4,0.858414981181,64
1480,114,286,313,"(243L, 262L, 87L, 102L)",442.632913361,13,4,0.859884313911,65
1481,115,283,311,"(239L, 261L, 88L, 101L)",439.980816078,13,4,0.846538278267,66
1482,116,280,311,"(236L, 261L, 88L, 100L)",439.513332318,13,4,0.844185779748,67
1483,117,278,311,"(235L, 260L, 87L, 103L)",439.47269962,13,4,0.843981305562,68
1484,118,276,311,"(233L, 259L, 87L, 104L)",442.622218812,13,4,0.85983049619,69
1485,119,277,312,"(236L, 260L, 83L, 104L)",443.718440594,13,4,0.865346966141,70
1486,120,280,316,"(238L, 264L, 85L, 105L)",443.896685254,13,4,0.866243939115,71
1487,121,284,320,"(243L, 268L, 83L, 105L)",443.239423378,13,4,0.862936428309,72
1488,122,288,320,"(247L, 268L, 82L, 105L)",443.986579326,13,4,0.866696309204,73
1489,123,290,320,"(249L, 269L, 82L, 103L)",446.695723415,13,4,0.880329419046,74
1490,124,289,319,"(250L, 268L, 78L, 103L)",451.871083719,13,4,0.906373163188,75
1491,125,288,321,"(248L, 271L, 80L, 100L)",454.535300316,13,4,0.919780186338,76
1492,126,290,326,"(251L, 276L, 79L, 101L)",452.51209534,13,4,0.909598898533,77
1493,127,289,334,"(249L, 285L, 81L, 99L)",449.990747331,13,4,0.896910826867,78
1494,128,289,339,"(249L, 289L, 80L, 101L)",451.735700197,13,4,0.905691878488,79
1495,129,296,344,"(260L, 295L, 73L, 99L)",458.279016141,13,4,0.938619527248,80
1496,130,301,344,"(264L, 294L, 74L, 100L)",456.782307692,13,4,0.931087705381,81
1497,131,306,346,"(272L, 296L, 69L, 101L)",465.035897436,13,4,0.972621891778,82
1498,132,309,347,"(274L, 296L, 70L, 102L)",465.631751227,13,4,0.97562038131,83
1499,133,311,347,"(276L, 296L, 71L, 102L)",458.930847865,13,4,0.941899712132,84
1500,134,311,349,"(275L, 298L, 73L, 102L)",455.723640616,13,4,0.925760220365,85
1501,135,310,352,"(274L, 300L, 73L, 104L)",452.05900561,13,4,0.907318834481,86
1502,136,311,354,"(275L, 304L, 72L, 101L)",459.475736041,13,4,0.944641729574,87
1503,137,311,357,"(276L, 307L, 70L, 100L)",456.590314671,13,4,0.930121547118,88
1504,138,314,359,"(280L, 310L, 68L, 99L)",459.179810726,13,4,0.943152557277,89
1505,139,315,361,"(283L, 313L, 65L, 97L)",460.875713658,13,4,0.951686777018,90
1506,140,316,360,"(285L, 311L, 63L, 98L)",467.042770804,13,4,0.982720994732,91
1507,141,315,368,"(286L, 321L, 59L, 95L)",470.476419878,13,4,1.0,92
1508,142,315,366,"(285L, 317L, 60L, 98L)",461.849733398,13,4,0.956588294864,93
1509,143,313,364,"(282L, 315L, 62L, 98L)",453.489165514,13,4,0.91451576695,94
1510,144,311,365,"(279L, 316L, 64L, 99L)",447.121748879,13,4,0.882473288755,95
1511,145,309,364,"(277L, 315L, 65L, 99L)",441.833369875,13,4,0.855860805447,96
1512,146,306,360,"(273L, 310L, 66L, 100L)",436.827304048,13,4,0.830668994656,97
1513,147,304,360,"(271L, 312L, 67L, 97L)",434.370122631,13,4,0.818303825782,98
1514,148,303,360,"(269L, 312L, 68L, 96L)",432.192833147,13,4,0.807347145102,99
1515,149,301,357,"(267L, 310L, 69L, 95L)",432.868301544,13,4,0.810746275807,100
1516,150,300,356,"(264L, 310L, 72L, 92L)",430.568012999,13,4,0.799170632219,101
1517,151,298,354,"(262L, 309L, 73L, 90L)",430.13098115,13,4,0.796971375552,102
1518,152,296,354,"(258L, 310L, 76L, 88L)",426.238253441,13,4,0.777382168517,103
1519,153,294,353,"(255L, 309L, 79L, 88L)",416.938266102,13,4,0.730582240289,104
1520,154,298,350,"(255L, 308L, 86L, 84L)",408.547498949,13,4,0.688357741886,105
1521,155,296,351,"(252L, 310L, 88L, 82L)",408.958360584,13,4,0.690425303307,106
1522,156,295,351,"(252L, 310L, 86L, 83L)",404.696424794,13,4,0.668978146247,107
1523,157,291,353,"(248L, 313L, 87L, 81L)",406.018683274,13,4,0.675632091003,108
1524,158,291,356,"(249L, 314L, 85L, 84L)",404.793675712,13,4,0.669467537881,109
1525,159,291,357,"(250L, 316L, 82L, 83L)",402.57492426,13,4,0.658302209916,110
1526,160,291,357,"(251L, 313L, 81L, 88L)",396.929868361,13,4,0.629894836736,111
1527,161,291,358,"(252L, 314L, 79L, 89L)",391.154498772,13,4,0.600831691549,112
1528,162,296,357,"(259L, 313L, 74L, 89L)",394.676724138,13,4,0.6185564355,113
1529,163,298,356,"(261L, 311L, 74L, 90L)",387.766279896,13,4,0.583781302721,114
1530,164,300,353,"(262L, 309L, 76L, 88L)",382.933864916,13,4,0.559463347652,115
1531,165,303,348,"(265L, 303L, 77L, 90L)",377.618448637,13,4,0.532714805825,116
1532,166,301,348,"(263L, 303L, 77L, 90L)",370.442057143,13,4,0.496601358071,117
1533,167,301,348,"(263L, 304L, 76L, 89L)",368.628887353,13,4,0.487477021346,118
1534,168,299,347,"(261L, 303L, 76L, 89L)",364.821898496,13,4,0.468319274268,119
1535,169,297,346,"(261L, 301L, 73L, 91L)",363.221958738,13,4,0.460267965905,120
1536,170,297,346,"(262L, 302L, 70L, 89L)",362.833587012,13,4,0.458313579488,121
1537,171,292,347,"(255L, 303L, 74L, 88L)",358.737812273,13,4,0.437702587575,122
1538,172,288,348,"(251L, 305L, 75L, 87L)",353.79649628,13,4,0.412836614605,123
1539,173,288,349,"(251L, 306L, 75L, 87L)",351.556207234,13,4,0.401562903924,124
1540,174,288,351,"(250L, 308L, 76L, 86L)",350.507455268,13,4,0.396285314298,125
1541,175,286,353,"(247L, 311L, 78L, 84L)",348.734883721,13,4,0.387365278369,126
1542,176,285,354,"(245L, 312L, 80L, 84L)",345.331004577,13,4,0.370236083047,127
1543,177,283,354,"(243L, 314L, 81L, 81L)",344.839035196,13,4,0.367760366586,128
1544,178,282,353,"(242L, 315L, 80L, 77L)",345.577760294,13,4,0.371477821278,129
1545,179,281,355,"(242L, 319L, 79L, 72L)",347.574709463,13,4,0.38152698311,130
1546,180,278,352,"(239L, 318L, 78L, 69L)",349.257633033,13,4,0.389995887357,131
1547,181,278,356,"(240L, 322L, 77L, 68L)",345.013564669,13,4,0.368638643783,132
1548,182,280,358,"(244L, 324L, 72L, 69L)",342.302212101,13,4,0.35499442031,133
1549,183,277,358,"(242L, 323L, 71L, 70L)",341.181020474,13,4,0.349352295674,134
1550,184,278,355,"(245L, 319L, 67L, 73L)",337.274796748,13,4,0.329695173209,135
1551,185,276,353,"(242L, 318L, 69L, 71L)",340.169085386,13,4,0.344259978044,136
1552,186,278,352,"(243L, 319L, 71L, 67L)",340.201309893,13,4,0.344422140049,137
1553,187,281,350,"(246L, 316L, 70L, 68L)",340.944753301,13,4,0.348163338489,138
1554,188,282,353,"(247L, 319L, 71L, 68L)",338.838609773,13,4,0.33756468256,139
1555,189,283,351,"(248L, 315L, 70L, 72L)",333.383911053,13,4,0.310115235664,140
1556,190,284,350,"(249L, 313L, 70L, 74L)",329.858941252,13,4,0.292376681012,141
1557,191,284,348,"(250L, 313L, 68L, 71L)",328.029490617,13,4,0.283170414882,142
1558,192,284,348,"(248L, 313L, 72L, 71L)",328.647486563,13,4,0.286280329433,143
1559,193,284,343,"(249L, 307L, 70L, 72L)",325.619662363,13,4,0.271043539309,144
1560,194,282,341,"(248L, 305L, 68L, 72L)",321.777024737,13,4,0.251706398455,145
1561,195,278,337,"(247L, 303L, 63L, 69L)",320.628149748,13,4,0.24592496402,146
1562,196,279,336,"(249L, 304L, 61L, 65L)",322.435427574,13,4,0.25501965087,147
1563,197,285,335,"(261L, 303L, 48L, 64L)",326.046480144,13,4,0.273191396159,148
1564,198,286,333,"(260L, 303L, 53L, 60L)",323.888838681,13,4,0.262333589372,149
1565,199,283,331,"(254L, 305L, 58L, 53L)",324.021698113,13,4,0.263002172208,150
1566,200,285,332,"(261L, 309L, 48L, 46L)",325.290523691,13,4,0.269387228854,151
1567,201,282,330,"(257L, 306L, 51L, 48L)",318.756345178,13,4,0.236505561998,152
1568,202,283,329,"(263L, 305L, 41L, 48L)",318.57560263,13,4,0.23559601901,153
1569,203,285,329,"(265L, 307L, 40L, 44L)",316.994233937,13,4,0.227638165025,154
1570,204,284,327,"(265L, 305L, 38L, 45L)",317.000954198,13,4,0.227671983107,155
1571,205,283,325,"(268L, 303L, 31L, 45L)",312.747634069,13,4,0.206268182272,156
1572,206,285,324,"(271L, 300L, 29L, 48L)",314.670588235,13,4,0.215944982215,157
